"Index","Trigger","Value","Month_of_issue","District","Category"
"SPI ON",0,0.00884942699960178,5,"Chibuto","Severo"
"SPI ON",0.06,0.0182924040792061,5,"Chibuto","Severo"
"SPI ON",0.07,0.0283907193892841,5,"Chibuto","Severo"
"SPI ON",0.08,0.0392150455057924,5,"Chibuto","Severo"
"SPI ON",0.1,0.0769216681013168,5,"Chibuto","Severo"
"SPI ON",0.12,0.0916013053186008,5,"Chibuto","Severo"
"SPI ON",0.13,0.107567578335093,5,"Chibuto","Severo"
"SPI ON",0.14,0.0366964060457329,5,"Chibuto","Severo"
"SPI ON",0.15,0.0714267493176195,5,"Chibuto","Severo"
"SPI ON",0.16,0.141099966258704,5,"Chibuto","Severo"
"SPI ON",0.18,0.171047005032729,5,"Chibuto","Severo"
"SPI ON",0.19,0.205666465728166,5,"Chibuto","Severo"
"SPI ON",0.2,0.351835563168372,5,"Chibuto","Severo"
"SPI ON",0.21,0.422658625844029,5,"Chibuto","Severo"
"SPI ON",0.22,0.186035695599093,5,"Chibuto","Severo"
"SPI ON",0.25,-0.0937426763534099,5,"Chibuto","Severo"
"SPI ON",0.26,-0.0565984341099896,5,"Chibuto","Severo"
"SPI ON",0.27,0,5,"Chibuto","Severo"
"SPI ON",0.02,0.0159741857158831,5,"Chibuto","Moderado"
"SPI ON",0.08,0.0328941958191477,5,"Chibuto","Moderado"
"SPI ON",0.1,0.0699288473977728,5,"Chibuto","Moderado"
"SPI ON",0.11,0.0902510785003881,5,"Chibuto","Moderado"
"SPI ON",0.12,0.11193821010802,5,"Chibuto","Moderado"
"SPI ON",0.16,0.186718117881372,5,"Chibuto","Moderado"
"SPI ON",0.17,0.121073518530975,5,"Chibuto","Moderado"
"SPI ON",0.18,0.149529216607089,5,"Chibuto","Moderado"
"SPI ON",0.19,0.180483402843833,5,"Chibuto","Moderado"
"SPI ON",0.2,0.251330178337478,5,"Chibuto","Moderado"
"SPI ON",0.22,0.507024400549276,5,"Chibuto","Moderado"
"SPI ON",0.26,0.368407202736739,5,"Chibuto","Moderado"
"SPI ON",0.27,0.435466311842264,5,"Chibuto","Moderado"
"SPI ON",0.3,0.422658625844029,5,"Chibuto","Moderado"
"SPI ON",0.31,0.522697574001477,5,"Chibuto","Moderado"
"SPI ON",0.32,0,5,"Chibuto","Moderado"
"SPI ON",0.04,0.0159741857158831,5,"Chibuto","Leve"
"SPI ON",0.09,0.0328941958191477,5,"Chibuto","Leve"
"SPI ON",0.12,0.0508465958204098,5,"Chibuto","Leve"
"SPI ON",0.14,0.0902510785003881,5,"Chibuto","Leve"
"SPI ON",0.17,0.11193821010802,5,"Chibuto","Leve"
"SPI ON",0.18,0.135132526399104,5,"Chibuto","Leve"
"SPI ON",0.19,0.0479990400191996,5,"Chibuto","Leve"
"SPI ON",0.2,0.0705379556440738,5,"Chibuto","Leve"
"SPI ON",0.21,0.121073518530975,5,"Chibuto","Leve"
"SPI ON",0.22,0.149529216607089,5,"Chibuto","Leve"
"SPI ON",0.23,0.214280247952858,5,"Chibuto","Leve"
"SPI ON",0.26,0.251330178337478,5,"Chibuto","Leve"
"SPI ON",0.28,0.292126625656583,5,"Chibuto","Leve"
"SPI ON",0.29,0.337268128161889,5,"Chibuto","Leve"
"SPI ON",0.32,0.57892560430059,5,"Chibuto","Leve"
"SPI ON",0.34,0.661263658723439,5,"Chibuto","Leve"
"SPI ON",0.36,0.603745106362907,5,"Chibuto","Leve"
"SPI ON",0.38,0.204533833304926,5,"Chibuto","Leve"
"SPI ON",0.41,0.291120815138282,5,"Chibuto","Leve"
"SPI ON",0.42,0,5,"Chibuto","Leve"
"SPI ON",0.04,0.0182924040792061,6,"Chibuto","Severo"
"SPI ON",0.06,0.0392150455057924,6,"Chibuto","Severo"
"SPI ON",0.07,-0.0352106476998644,6,"Chibuto","Severo"
"SPI ON",0.1,-0.00398398438278122,6,"Chibuto","Severo"
"SPI ON",0.11,0.00833315972583904,6,"Chibuto","Severo"
"SPI ON",0.12,0.0366964060457329,6,"Chibuto","Severo"
"SPI ON",0.14,0.053138813072148,6,"Chibuto","Severo"
"SPI ON",0.15,0.0918894083943677,6,"Chibuto","Severo"
"SPI ON",0.16,-0.0306739057084139,6,"Chibuto","Severo"
"SPI ON",0.17,0.00709194709407468,6,"Chibuto","Severo"
"SPI ON",0.18,0.09258830609694,6,"Chibuto","Severo"
"SPI ON",0.21,0.134013710633473,6,"Chibuto","Severo"
"SPI ON",0.24,0.253316445570295,6,"Chibuto","Severo"
"SPI ON",0.26,0.34372314662917,6,"Chibuto","Severo"
"SPI ON",0.28,0.471653617583247,6,"Chibuto","Severo"
"SPI ON",0.3,0,6,"Chibuto","Severo"
"SPI ND",0.03,-0.0547935823016729,6,"Chibuto","Severo"
"SPI ND",0.07,-0.0352106476998644,6,"Chibuto","Severo"
"SPI ND",0.09,0.0307686390646334,6,"Chibuto","Severo"
"SPI ND",0.1,0.0555544532846571,6,"Chibuto","Severo"
"SPI ND",0.11,0.0819655334931661,6,"Chibuto","Severo"
"SPI ND",0.12,0.110167157475477,6,"Chibuto","Severo"
"SPI ND",0.13,0.140347799390364,6,"Chibuto","Severo"
"SPI ND",0.15,0.172723347196655,6,"Chibuto","Severo"
"SPI ND",0.16,0.180846254088987,6,"Chibuto","Severo"
"SPI ND",0.17,0.0666648148662537,6,"Chibuto","Severo"
"SPI ND",0.18,0.0128201019198103,6,"Chibuto","Severo"
"SPI ND",0.2,0.151509412522253,6,"Chibuto","Severo"
"SPI ND",0.22,0.20966896496109,6,"Chibuto","Severo"
"SPI ND",0.23,0.351835563168372,6,"Chibuto","Severo"
"SPI ND",0.27,0.15999200039998,6,"Chibuto","Severo"
"SPI ND",0.28,-0.0652138470735286,6,"Chibuto","Severo"
"SPI ND",0.31,0,6,"Chibuto","Severo"
"SPI OND",0.01,0.0159741857158831,6,"Chibuto","Severo"
"SPI OND",0.03,0.0508465958204098,6,"Chibuto","Severo"
"SPI OND",0.05,0.0699288473977728,6,"Chibuto","Severo"
"SPI OND",0.09,0.0902510785003881,6,"Chibuto","Severo"
"SPI OND",0.1,0.135132526399104,6,"Chibuto","Severo"
"SPI OND",0.12,0.159996800063999,6,"Chibuto","Severo"
"SPI OND",0.13,0.0705379556440738,6,"Chibuto","Severo"
"SPI OND",0.14,0.0714267493176195,6,"Chibuto","Severo"
"SPI OND",0.16,0.171592556433242,6,"Chibuto","Severo"
"SPI OND",0.18,0.309848244780113,6,"Chibuto","Severo"
"SPI OND",0.2,0.157888801172888,6,"Chibuto","Severo"
"SPI OND",0.21,0.20966896496109,6,"Chibuto","Severo"
"SPI OND",0.25,0.269553497674014,6,"Chibuto","Severo"
"SPI OND",0.26,0.0754681382953634,6,"Chibuto","Severo"
"SPI OND",0.28,-0.154631204577084,6,"Chibuto","Severo"
"SPI OND",0.29,-0.0632871337257136,6,"Chibuto","Severo"
"SPI OND",0.35,0,6,"Chibuto","Severo"
"SPI ON",0.05,0.0159741857158831,6,"Chibuto","Moderado"
"SPI ON",0.09,0.0328941958191477,6,"Chibuto","Moderado"
"SPI ON",0.1,-0.0440670497110218,6,"Chibuto","Moderado"
"SPI ON",0.12,-0.0279715389591091,6,"Chibuto","Moderado"
"SPI ON",0.13,0.00746254734053469,6,"Chibuto","Moderado"
"SPI ON",0.15,0.0705379556440738,6,"Chibuto","Moderado"
"SPI ON",0.16,0.0948255425529622,6,"Chibuto","Moderado"
"SPI ON",0.18,0.180483402843833,6,"Chibuto","Moderado"
"SPI ON",0.2,0.292126625656583,6,"Chibuto","Moderado"
"SPI ON",0.21,0.258269593722062,6,"Chibuto","Moderado"
"SPI ON",0.22,-0.0161283819200839,6,"Chibuto","Moderado"
"SPI ON",0.24,0.0260858223555498,6,"Chibuto","Moderado"
"SPI ON",0.26,0.0754681382953634,6,"Chibuto","Moderado"
"SPI ON",0.29,0.134013710633473,6,"Chibuto","Moderado"
"SPI ON",0.3,0.204533833304926,6,"Chibuto","Moderado"
"SPI ON",0.33,0.291120815138282,6,"Chibuto","Moderado"
"SPI ON",0.34,0,6,"Chibuto","Moderado"
"SPI ND",0.05,-0.0547935823016729,6,"Chibuto","Moderado"
"SPI ND",0.1,-0.0352106476998644,6,"Chibuto","Moderado"
"SPI ND",0.12,0.00746254734053469,6,"Chibuto","Moderado"
"SPI ND",0.14,0.0555544532846571,6,"Chibuto","Moderado"
"SPI ND",0.16,0.110167157475477,6,"Chibuto","Moderado"
"SPI ND",0.17,0.140347799390364,6,"Chibuto","Moderado"
"SPI ND",0.18,0.0754699181623075,6,"Chibuto","Moderado"
"SPI ND",0.19,0.142853498635239,6,"Chibuto","Moderado"
"SPI ND",0.2,0.180846254088987,6,"Chibuto","Moderado"
"SPI ND",0.22,0.146337001920673,6,"Chibuto","Moderado"
"SPI ND",0.23,0.0540522279652714,6,"Chibuto","Moderado"
"SPI ND",0.24,0.099996428698975,6,"Chibuto","Moderado"
"SPI ND",0.25,0.151509412522253,6,"Chibuto","Moderado"
"SPI ND",0.26,0.20966896496109,6,"Chibuto","Moderado"
"SPI ND",0.3,0.2758501788716,6,"Chibuto","Moderado"
"SPI ND",0.31,0.09258830609694,6,"Chibuto","Moderado"
"SPI ND",0.32,0.15999200039998,6,"Chibuto","Moderado"
"SPI ND",0.33,-0.0652138470735286,6,"Chibuto","Moderado"
"SPI ND",0.38,0,6,"Chibuto","Moderado"
"SPI OND",0.04,0.0159741857158831,6,"Chibuto","Moderado"
"SPI OND",0.06,0.0328941958191477,6,"Chibuto","Moderado"
"SPI OND",0.07,0.0508465958204098,6,"Chibuto","Moderado"
"SPI OND",0.11,0.0699288473977728,6,"Chibuto","Moderado"
"SPI OND",0.12,0.11193821010802,6,"Chibuto","Moderado"
"SPI OND",0.14,0.0705379556440738,6,"Chibuto","Moderado"
"SPI OND",0.16,0.121073518530975,6,"Chibuto","Moderado"
"SPI OND",0.17,0.149529216607089,6,"Chibuto","Moderado"
"SPI OND",0.18,0.101601561455576,6,"Chibuto","Moderado"
"SPI OND",0.19,0.171592556433242,6,"Chibuto","Moderado"
"SPI OND",0.2,0.258269593722062,6,"Chibuto","Moderado"
"SPI OND",0.22,0.368407202736739,6,"Chibuto","Moderado"
"SPI OND",0.26,0.20966896496109,6,"Chibuto","Moderado"
"SPI OND",0.29,-0.188670345738409,6,"Chibuto","Moderado"
"SPI OND",0.3,-0.154631204577084,6,"Chibuto","Moderado"
"SPI OND",0.31,-0.0632871337257136,6,"Chibuto","Moderado"
"SPI OND",0.38,0,6,"Chibuto","Moderado"
"SPI ON",0.07,0.0159741857158831,6,"Chibuto","Leve"
"SPI ON",0.16,-0.0279715389591091,6,"Chibuto","Leve"
"SPI ON",0.18,-0.0108301294200466,6,"Chibuto","Leve"
"SPI ON",0.2,0.0479990400191996,6,"Chibuto","Leve"
"SPI ON",0.21,0.121073518530975,6,"Chibuto","Leve"
"SPI ON",0.22,0.214280247952858,6,"Chibuto","Leve"
"SPI ON",0.24,0.171592556433242,6,"Chibuto","Leve"
"SPI ON",0.25,0.212493359582513,6,"Chibuto","Leve"
"SPI ON",0.26,0.258269593722062,6,"Chibuto","Leve"
"SPI ON",0.28,0.368407202736739,6,"Chibuto","Leve"
"SPI ON",0.3,0.435466311842264,6,"Chibuto","Leve"
"SPI ON",0.31,0.269553497674014,6,"Chibuto","Leve"
"SPI ON",0.34,0.134013710633473,6,"Chibuto","Leve"
"SPI ON",0.36,0.204533833304926,6,"Chibuto","Leve"
"SPI ON",0.38,0,6,"Chibuto","Leve"
"SPI ND",0.1,-0.0447752840432082,6,"Chibuto","Leve"
"SPI ND",0.15,-0.0152668842197668,6,"Chibuto","Leve"
"SPI ND",0.17,0.0479990400191996,6,"Chibuto","Leve"
"SPI ND",0.18,0.0819655334931661,6,"Chibuto","Leve"
"SPI ND",0.2,0.117644587298586,6,"Chibuto","Leve"
"SPI ND",0.21,0.280367281138291,6,"Chibuto","Leve"
"SPI ND",0.22,0.237617880745526,6,"Chibuto","Leve"
"SPI ND",0.23,0.285706997270478,6,"Chibuto","Leve"
"SPI ND",0.25,0.391293714844705,6,"Chibuto","Leve"
"SPI ND",0.26,0.348827068980553,6,"Chibuto","Leve"
"SPI ND",0.28,0.474985156713853,6,"Chibuto","Leve"
"SPI ND",0.3,0.432417823722172,6,"Chibuto","Leve"
"SPI ND",0.31,0.309848244780113,6,"Chibuto","Leve"
"SPI ND",0.32,0.176464100584537,6,"Chibuto","Leve"
"SPI ND",0.34,0.030768047382793,6,"Chibuto","Leve"
"SPI ND",0.35,-0.129027055360671,6,"Chibuto","Leve"
"SPI ND",0.36,-0.0677937375534935,6,"Chibuto","Leve"
"SPI ND",0.42,0,6,"Chibuto","Leve"
"SPI OND",0.07,0.0199996666722221,6,"Chibuto","Leve"
"SPI OND",0.08,0.0410951867262547,6,"Chibuto","Leve"
"SPI OND",0.13,0.063379165859756,6,"Chibuto","Leve"
"SPI OND",0.17,0.11193821010802,6,"Chibuto","Leve"
"SPI OND",0.18,0.13845887579085,6,"Chibuto","Leve"
"SPI OND",0.19,0.166663359853971,6,"Chibuto","Leve"
"SPI OND",0.21,0.263152123856933,6,"Chibuto","Leve"
"SPI OND",0.22,0.107840494105537,6,"Chibuto","Leve"
"SPI OND",0.23,0.222216049554179,6,"Chibuto","Leve"
"SPI OND",0.24,0.432417823722172,6,"Chibuto","Leve"
"SPI OND",0.26,0.499982143494875,6,"Chibuto","Leve"
"SPI OND",0.34,0.363622590053407,6,"Chibuto","Leve"
"SPI OND",0.35,-0.0652138470735286,6,"Chibuto","Leve"
"SPI OND",0.42,0,6,"Chibuto","Leve"
"SPI ON",0.04,-0.0599359631551553,7,"Chibuto","Severo"
"SPI ON",0.08,-0.0522867273410565,7,"Chibuto","Severo"
"SPI ON",0.09,-0.0352106476998644,7,"Chibuto","Severo"
"SPI ON",0.1,-0.00398398438278122,7,"Chibuto","Severo"
"SPI ON",0.11,0.00833315972583904,7,"Chibuto","Severo"
"SPI ON",0.12,0.0218335844195542,7,"Chibuto","Severo"
"SPI ON",0.14,-0.0714267493176195,7,"Chibuto","Severo"
"SPI ON",0.17,-0.0594578524904732,7,"Chibuto","Severo"
"SPI ON",0.18,-0.0306739057084139,7,"Chibuto","Severo"
"SPI ON",0.19,-0.191482571540016,7,"Chibuto","Severo"
"SPI ON",0.2,-0.176463173816226,7,"Chibuto","Severo"
"SPI ON",0.21,-0.154631204577084,7,"Chibuto","Severo"
"SPI ON",0.22,-0.13952677169932,7,"Chibuto","Severo"
"SPI ON",0.23,-0.119992000533298,7,"Chibuto","Severo"
"SPI ON",0.24,-0.0937426763534099,7,"Chibuto","Severo"
"SPI ON",0.26,-0.0565984341099896,7,"Chibuto","Severo"
"SPI ON",0.34,0,7,"Chibuto","Severo"
"SPI ND",0.04,0.0410951867262547,7,"Chibuto","Severo"
"SPI ND",0.06,0.063379165859756,7,"Chibuto","Severo"
"SPI ND",0.07,0.0869549464683611,7,"Chibuto","Severo"
"SPI ND",0.08,0.11193821010802,7,"Chibuto","Severo"
"SPI ND",0.11,0.166663359853971,7,"Chibuto","Severo"
"SPI ND",0.12,0.299993181973137,7,"Chibuto","Severo"
"SPI ND",0.13,0.207542274946346,7,"Chibuto","Severo"
"SPI ND",0.14,0.285706997270478,7,"Chibuto","Severo"
"SPI ND",0.16,0.329778463338741,7,"Chibuto","Severo"
"SPI ND",0.17,0.267434086218424,7,"Chibuto","Severo"
"SPI ND",0.18,0.0540522279652714,7,"Chibuto","Severo"
"SPI ND",0.2,0.099996428698975,7,"Chibuto","Severo"
"SPI ND",0.22,0.151509412522253,7,"Chibuto","Severo"
"SPI ND",0.24,0.03448127235895,7,"Chibuto","Severo"
"SPI ND",0.26,0.09258830609694,7,"Chibuto","Severo"
"SPI ND",0.28,0.239117439269605,7,"Chibuto","Severo"
"SPI ND",0.36,0,7,"Chibuto","Severo"
"SPI DJ",0,0.0122697504639499,7,"Chibuto","Severo"
"SPI DJ",0.03,0.02531605512571,7,"Chibuto","Severo"
"SPI DJ",0.04,0.05405314099424,7,"Chibuto","Severo"
"SPI DJ",0.07,0.0699288473977728,7,"Chibuto","Severo"
"SPI DJ",0.09,0.0869549464683611,7,"Chibuto","Severo"
"SPI DJ",0.11,0.124997558641433,7,"Chibuto","Severo"
"SPI DJ",0.12,0.0508463803732972,7,"Chibuto","Severo"
"SPI DJ",0.14,0.0707948939182761,7,"Chibuto","Severo"
"SPI DJ",0.15,0.0925904492951552,7,"Chibuto","Severo"
"SPI DJ",0.16,0.142853498635239,7,"Chibuto","Severo"
"SPI DJ",0.18,0.20453964376012,7,"Chibuto","Severo"
"SPI DJ",0.19,0.240956597692841,7,"Chibuto","Severo"
"SPI DJ",0.21,0.382338884599831,7,"Chibuto","Severo"
"SPI DJ",0.22,0.444426808459982,7,"Chibuto","Severo"
"SPI DJ",0.23,0.339606622329135,7,"Chibuto","Severo"
"SPI DJ",0.24,0.416644966408,7,"Chibuto","Severo"
"SPI DJ",0.26,0.186035695599093,7,"Chibuto","Severo"
"SPI DJ",0.3,-0.0606014695856375,7,"Chibuto","Severo"
"SPI DJ",0.4,0,7,"Chibuto","Severo"
"SPI OND",0.01,0.0159741857158831,7,"Chibuto","Severo"
"SPI OND",0.05,0.0328941958191477,7,"Chibuto","Severo"
"SPI OND",0.06,0.0508465958204098,7,"Chibuto","Severo"
"SPI OND",0.07,0.0699288473977728,7,"Chibuto","Severo"
"SPI OND",0.08,0.11193821010802,7,"Chibuto","Severo"
"SPI OND",0.09,0.186718117881372,7,"Chibuto","Severo"
"SPI OND",0.11,0.215512596711278,7,"Chibuto","Severo"
"SPI OND",0.12,0.246631241451985,7,"Chibuto","Severo"
"SPI OND",0.13,0.280367281138291,7,"Chibuto","Severo"
"SPI OND",0.14,0.317065437428355,7,"Chibuto","Severo"
"SPI OND",0.16,0.449425577933204,7,"Chibuto","Severo"
"SPI OND",0.18,0.502943699890536,7,"Chibuto","Severo"
"SPI OND",0.19,0.443693917419953,7,"Chibuto","Severo"
"SPI OND",0.2,0.309848244780113,7,"Chibuto","Severo"
"SPI OND",0.21,0.513021172992479,7,"Chibuto","Severo"
"SPI OND",0.22,0.339606622329135,7,"Chibuto","Severo"
"SPI OND",0.26,0.422658625844029,7,"Chibuto","Severo"
"SPI OND",0.3,0.522697574001477,7,"Chibuto","Severo"
"SPI OND",0.31,0.291120815138282,7,"Chibuto","Severo"
"SPI OND",0.33,0,7,"Chibuto","Severo"
"SPI NDJ",0,0.00568173747531995,7,"Chibuto","Severo"
"SPI NDJ",0.03,0.0117645328745166,7,"Chibuto","Severo"
"SPI NDJ",0.04,0.0182924040792061,7,"Chibuto","Severo"
"SPI NDJ",0.06,0.0328941958191477,7,"Chibuto","Severo"
"SPI NDJ",0.07,0.0499991071588007,7,"Chibuto","Severo"
"SPI NDJ",0.09,0.0703111267358059,7,"Chibuto","Severo"
"SPI NDJ",0.1,0.0819655334931661,7,"Chibuto","Severo"
"SPI NDJ",0.11,0.0948255425529622,7,"Chibuto","Severo"
"SPI NDJ",0.12,0.124996995264537,7,"Chibuto","Severo"
"SPI NDJ",0.15,0.142853498635239,7,"Chibuto","Severo"
"SPI NDJ",0.16,0.0108692698567974,7,"Chibuto","Severo"
"SPI NDJ",0.17,0.03749882816162,7,"Chibuto","Severo"
"SPI NDJ",0.18,0.0735267085768906,7,"Chibuto","Severo"
"SPI NDJ",0.2,0.0967702915205032,7,"Chibuto","Severo"
"SPI NDJ",0.22,0.124994419891969,7,"Chibuto","Severo"
"SPI NDJ",0.25,0.204533833304926,7,"Chibuto","Severo"
"SPI NDJ",0.26,0.263140582856391,7,"Chibuto","Severo"
"SPI NDJ",0.27,0.34372314662917,7,"Chibuto","Severo"
"SPI NDJ",0.28,0.461494087107009,7,"Chibuto","Severo"
"SPI NDJ",0.3,0,7,"Chibuto","Severo"
"SPI ON",0.06,-0.0440670497110218,7,"Chibuto","Moderado"
"SPI ON",0.1,-0.0279715389591091,7,"Chibuto","Moderado"
"SPI ON",0.12,0.00746254734053469,7,"Chibuto","Moderado"
"SPI ON",0.14,0.0479990400191996,7,"Chibuto","Moderado"
"SPI ON",0.15,0.0705379556440738,7,"Chibuto","Moderado"
"SPI ON",0.16,0.149529216607089,7,"Chibuto","Moderado"
"SPI ON",0.18,0.0439013682593107,7,"Chibuto","Moderado"
"SPI ON",0.2,0.0714267493176195,7,"Chibuto","Moderado"
"SPI ON",0.22,0.134827673379961,7,"Chibuto","Moderado"
"SPI ON",0.24,0.03749882816162,7,"Chibuto","Moderado"
"SPI ON",0.25,-0.0845040667582127,7,"Chibuto","Moderado"
"SPI ON",0.26,-0.0526296003909627,7,"Chibuto","Moderado"
"SPI ON",0.28,0.134013710633473,7,"Chibuto","Moderado"
"SPI ON",0.3,-0.113629907391625,7,"Chibuto","Moderado"
"SPI ON",0.31,-0.0632871337257136,7,"Chibuto","Moderado"
"SPI ON",0.38,0,7,"Chibuto","Moderado"
"SPI ND",0.04,0.0199996666722221,7,"Chibuto","Moderado"
"SPI ND",0.06,0.0410951867262547,7,"Chibuto","Moderado"
"SPI ND",0.09,0.063379165859756,7,"Chibuto","Moderado"
"SPI ND",0.1,0.0869549464683611,7,"Chibuto","Moderado"
"SPI ND",0.12,0.11193821010802,7,"Chibuto","Moderado"
"SPI ND",0.14,0.0555544532846571,7,"Chibuto","Moderado"
"SPI ND",0.15,0.0819655334931661,7,"Chibuto","Moderado"
"SPI ND",0.16,0.172723347196655,7,"Chibuto","Moderado"
"SPI ND",0.18,0.285706997270478,7,"Chibuto","Moderado"
"SPI ND",0.19,0.222216049554179,7,"Chibuto","Moderado"
"SPI ND",0.2,0.267434086218424,7,"Chibuto","Moderado"
"SPI ND",0.21,0.192301528797154,7,"Chibuto","Moderado"
"SPI ND",0.23,0.243235025843722,7,"Chibuto","Moderado"
"SPI ND",0.24,0.151509412522253,7,"Chibuto","Moderado"
"SPI ND",0.28,-0.0161283819200839,7,"Chibuto","Moderado"
"SPI ND",0.32,0.15999200039998,7,"Chibuto","Moderado"
"SPI ND",0.33,0.239117439269605,7,"Chibuto","Moderado"
"SPI ND",0.42,0,7,"Chibuto","Moderado"
"SPI DJ",0,0.0159741857158831,7,"Chibuto","Moderado"
"SPI DJ",0.04,0.0508465958204098,7,"Chibuto","Moderado"
"SPI DJ",0.06,0.0699288473977728,7,"Chibuto","Moderado"
"SPI DJ",0.09,0.0902510785003881,7,"Chibuto","Moderado"
"SPI DJ",0.1,0.11193821010802,7,"Chibuto","Moderado"
"SPI DJ",0.14,0.135132526399104,7,"Chibuto","Moderado"
"SPI DJ",0.16,0.0948255425529622,7,"Chibuto","Moderado"
"SPI DJ",0.2,0.121073518530975,7,"Chibuto","Moderado"
"SPI DJ",0.21,0.251330178337478,7,"Chibuto","Moderado"
"SPI DJ",0.22,0.212493359582513,7,"Chibuto","Moderado"
"SPI DJ",0.26,0.258269593722062,7,"Chibuto","Moderado"
"SPI DJ",0.27,0.309848244780113,7,"Chibuto","Moderado"
"SPI DJ",0.28,0.269553497674014,7,"Chibuto","Moderado"
"SPI DJ",0.3,0.339606622329135,7,"Chibuto","Moderado"
"SPI DJ",0.31,0.134013710633473,7,"Chibuto","Moderado"
"SPI DJ",0.37,-0.113629907391625,7,"Chibuto","Moderado"
"SPI DJ",0.38,-0.0632871337257136,7,"Chibuto","Moderado"
"SPI DJ",0.42,0,7,"Chibuto","Moderado"
"SPI OND",0.01,0.0159741857158831,7,"Chibuto","Moderado"
"SPI OND",0.06,0.0328941958191477,7,"Chibuto","Moderado"
"SPI OND",0.1,0.0902510785003881,7,"Chibuto","Moderado"
"SPI OND",0.11,0.11193821010802,7,"Chibuto","Moderado"
"SPI OND",0.12,0.135132526399104,7,"Chibuto","Moderado"
"SPI OND",0.14,0.215512596711278,7,"Chibuto","Moderado"
"SPI OND",0.15,0.280367281138291,7,"Chibuto","Moderado"
"SPI OND",0.18,0.317065437428355,7,"Chibuto","Moderado"
"SPI OND",0.19,0.401058795219379,7,"Chibuto","Moderado"
"SPI OND",0.21,0.443693917419953,7,"Chibuto","Moderado"
"SPI OND",0.22,0.309848244780113,7,"Chibuto","Moderado"
"SPI OND",0.24,0.157888801172888,7,"Chibuto","Moderado"
"SPI OND",0.25,0.20966896496109,7,"Chibuto","Moderado"
"SPI OND",0.26,0.269553497674014,7,"Chibuto","Moderado"
"SPI OND",0.28,0.339606622329135,7,"Chibuto","Moderado"
"SPI OND",0.32,0.422658625844029,7,"Chibuto","Moderado"
"SPI OND",0.34,0.291120815138282,7,"Chibuto","Moderado"
"SPI OND",0.36,0,7,"Chibuto","Moderado"
"SPI NDJ",0,0.00568173747531995,7,"Chibuto","Moderado"
"SPI NDJ",0.04,0.0117645328745166,7,"Chibuto","Moderado"
"SPI NDJ",0.06,0.0182924040792061,7,"Chibuto","Moderado"
"SPI NDJ",0.08,0.02531605512571,7,"Chibuto","Moderado"
"SPI NDJ",0.09,0.0328941958191477,7,"Chibuto","Moderado"
"SPI NDJ",0.1,0.0410951867262547,7,"Chibuto","Moderado"
"SPI NDJ",0.12,0.0703111267358059,7,"Chibuto","Moderado"
"SPI NDJ",0.14,0.0819655334931661,7,"Chibuto","Moderado"
"SPI NDJ",0.15,0.0948255425529622,7,"Chibuto","Moderado"
"SPI NDJ",0.16,0.124996995264537,7,"Chibuto","Moderado"
"SPI NDJ",0.19,0.142853498635239,7,"Chibuto","Moderado"
"SPI NDJ",0.21,0.212493359582513,7,"Chibuto","Moderado"
"SPI NDJ",0.22,0.0735267085768906,7,"Chibuto","Moderado"
"SPI NDJ",0.26,0.0967702915205032,7,"Chibuto","Moderado"
"SPI NDJ",0.27,0.124994419891969,7,"Chibuto","Moderado"
"SPI NDJ",0.28,0.15999200039998,7,"Chibuto","Moderado"
"SPI NDJ",0.29,0.263140582856391,7,"Chibuto","Moderado"
"SPI NDJ",0.3,0.461494087107009,7,"Chibuto","Moderado"
"SPI NDJ",0.34,0.649918760154981,7,"Chibuto","Moderado"
"SPI NDJ",0.35,0,7,"Chibuto","Moderado"
"SPI ON",0.1,0.0159741857158831,7,"Chibuto","Leve"
"SPI ON",0.12,0.0328941958191477,7,"Chibuto","Leve"
"SPI ON",0.14,-0.0279715389591091,7,"Chibuto","Leve"
"SPI ON",0.16,0.0270265052798209,7,"Chibuto","Leve"
"SPI ON",0.18,0.0948255425529622,7,"Chibuto","Leve"
"SPI ON",0.19,0.121073518530975,7,"Chibuto","Leve"
"SPI ON",0.2,0.149529216607089,7,"Chibuto","Leve"
"SPI ON",0.24,0.180483402843833,7,"Chibuto","Leve"
"SPI ON",0.26,0.214280247952858,7,"Chibuto","Leve"
"SPI ON",0.27,0.134827673379961,7,"Chibuto","Leve"
"SPI ON",0.28,0.171592556433242,7,"Chibuto","Leve"
"SPI ON",0.3,0.157888801172888,7,"Chibuto","Leve"
"SPI ON",0.34,-0.188670345738409,7,"Chibuto","Leve"
"SPI ON",0.38,-0.0632871337257136,7,"Chibuto","Leve"
"SPI ON",0.42,0,7,"Chibuto","Leve"
"SPI ND",0.06,0.0291965475082571,7,"Chibuto","Leve"
"SPI ND",0.11,0.0597003787242775,7,"Chibuto","Leve"
"SPI ND",0.12,0.124997558641433,7,"Chibuto","Leve"
"SPI ND",0.16,0.0819655334931661,7,"Chibuto","Leve"
"SPI ND",0.17,0.117644587298586,7,"Chibuto","Leve"
"SPI ND",0.18,0.0707948939182761,7,"Chibuto","Leve"
"SPI ND",0.2,0.192303069637749,7,"Chibuto","Leve"
"SPI ND",0.21,0.237617880745526,7,"Chibuto","Leve"
"SPI ND",0.22,0.142853498635239,7,"Chibuto","Leve"
"SPI ND",0.24,-0.0652156191407842,7,"Chibuto","Leve"
"SPI ND",0.28,0.0232551379320369,7,"Chibuto","Leve"
