"Trigger","Index","Value","Month_of_issue","District","Category"
0,"SPI ON",0.04,5,"Chibuto","Severo"
0.06,"SPI ON",0.08,5,"Chibuto","Severo"
0.07,"SPI ON",0.12,5,"Chibuto","Severo"
0.08,"SPI ON",0.16,5,"Chibuto","Severo"
0.1,"SPI ON",0.28,5,"Chibuto","Severo"
0.12,"SPI ON",0.32,5,"Chibuto","Severo"
0.13,"SPI ON",0.36,5,"Chibuto","Severo"
0.14,"SPI ON",0.106666666666667,5,"Chibuto","Severo"
0.15,"SPI ON",0.186666666666667,5,"Chibuto","Severo"
0.16,"SPI ON",0.306666666666667,5,"Chibuto","Severo"
0.18,"SPI ON",0.346666666666667,5,"Chibuto","Severo"
0.19,"SPI ON",0.386666666666667,5,"Chibuto","Severo"
0.2,"SPI ON",0.506666666666667,5,"Chibuto","Severo"
0.21,"SPI ON",0.546666666666667,5,"Chibuto","Severo"
0.22,"SPI ON",0.213333333333333,5,"Chibuto","Severo"
0.25,"SPI ON",-0.08,5,"Chibuto","Severo"
0.26,"SPI ON",-0.04,5,"Chibuto","Severo"
0.27,"SPI ON",0,5,"Chibuto","Severo"
0.02,"SPI ON",0.0434782608695652,5,"Chibuto","Moderado"
0.08,"SPI ON",0.0869565217391305,5,"Chibuto","Moderado"
0.1,"SPI ON",0.173913043478261,5,"Chibuto","Moderado"
0.11,"SPI ON",0.217391304347826,5,"Chibuto","Moderado"
0.12,"SPI ON",0.260869565217391,5,"Chibuto","Moderado"
0.16,"SPI ON",0.391304347826087,5,"Chibuto","Moderado"
0.17,"SPI ON",0.234782608695652,5,"Chibuto","Moderado"
0.18,"SPI ON",0.278260869565217,5,"Chibuto","Moderado"
0.19,"SPI ON",0.321739130434783,5,"Chibuto","Moderado"
0.2,"SPI ON",0.408695652173913,5,"Chibuto","Moderado"
0.22,"SPI ON",0.626086956521739,5,"Chibuto","Moderado"
0.26,"SPI ON",0.426086956521739,5,"Chibuto","Moderado"
0.27,"SPI ON",0.469565217391304,5,"Chibuto","Moderado"
0.3,"SPI ON",0.356521739130435,5,"Chibuto","Moderado"
0.31,"SPI ON",0.4,5,"Chibuto","Moderado"
0.32,"SPI ON",0,5,"Chibuto","Moderado"
0.04,"SPI ON",0.0434782608695652,5,"Chibuto","Leve"
0.09,"SPI ON",0.0869565217391305,5,"Chibuto","Leve"
0.12,"SPI ON",0.130434782608696,5,"Chibuto","Leve"
0.14,"SPI ON",0.217391304347826,5,"Chibuto","Leve"
0.17,"SPI ON",0.260869565217391,5,"Chibuto","Leve"
0.18,"SPI ON",0.304347826086957,5,"Chibuto","Leve"
0.19,"SPI ON",0.104347826086957,5,"Chibuto","Leve"
0.2,"SPI ON",0.147826086956522,5,"Chibuto","Leve"
0.21,"SPI ON",0.234782608695652,5,"Chibuto","Leve"
0.22,"SPI ON",0.278260869565217,5,"Chibuto","Leve"
0.23,"SPI ON",0.365217391304348,5,"Chibuto","Leve"
0.26,"SPI ON",0.408695652173913,5,"Chibuto","Leve"
0.28,"SPI ON",0.452173913043478,5,"Chibuto","Leve"
0.29,"SPI ON",0.495652173913044,5,"Chibuto","Leve"
0.32,"SPI ON",0.669565217391304,5,"Chibuto","Leve"
0.34,"SPI ON",0.71304347826087,5,"Chibuto","Leve"
0.36,"SPI ON",0.556521739130435,5,"Chibuto","Leve"
0.38,"SPI ON",0.156521739130435,5,"Chibuto","Leve"
0.41,"SPI ON",0.2,5,"Chibuto","Leve"
0.42,"SPI ON",0,5,"Chibuto","Leve"
0.04,"SPI ON",0.08,6,"Chibuto","Severo"
0.06,"SPI ON",0.16,6,"Chibuto","Severo"
0.07,"SPI ON",-0.133333333333333,6,"Chibuto","Severo"
0.1,"SPI ON",-0.0133333333333334,6,"Chibuto","Severo"
0.11,"SPI ON",0.0266666666666666,6,"Chibuto","Severo"
0.12,"SPI ON",0.106666666666667,6,"Chibuto","Severo"
0.14,"SPI ON",0.146666666666667,6,"Chibuto","Severo"
0.15,"SPI ON",0.226666666666667,6,"Chibuto","Severo"
0.16,"SPI ON",-0.0666666666666667,6,"Chibuto","Severo"
0.17,"SPI ON",0.0133333333333333,6,"Chibuto","Severo"
0.18,"SPI ON",0.133333333333333,6,"Chibuto","Severo"
0.21,"SPI ON",0.173333333333333,6,"Chibuto","Severo"
0.24,"SPI ON",0.253333333333333,6,"Chibuto","Severo"
0.26,"SPI ON",0.293333333333333,6,"Chibuto","Severo"
0.28,"SPI ON",0.333333333333333,6,"Chibuto","Severo"
0.3,"SPI ON",0,6,"Chibuto","Severo"
0.03,"SPI ND",-0.121212121212121,6,"Chibuto","Severo"
0.07,"SPI ND",-0.0757575757575757,6,"Chibuto","Severo"
0.09,"SPI ND",0.0606060606060607,6,"Chibuto","Severo"
0.1,"SPI ND",0.106060606060606,6,"Chibuto","Severo"
0.11,"SPI ND",0.151515151515152,6,"Chibuto","Severo"
0.12,"SPI ND",0.196969696969697,6,"Chibuto","Severo"
0.13,"SPI ND",0.242424242424242,6,"Chibuto","Severo"
0.15,"SPI ND",0.287878787878788,6,"Chibuto","Severo"
0.16,"SPI ND",0.257575757575758,6,"Chibuto","Severo"
0.17,"SPI ND",0.0909090909090909,6,"Chibuto","Severo"
0.18,"SPI ND",0.0151515151515151,6,"Chibuto","Severo"
0.2,"SPI ND",0.151515151515151,6,"Chibuto","Severo"
0.22,"SPI ND",0.196969696969697,6,"Chibuto","Severo"
0.23,"SPI ND",0.287878787878788,6,"Chibuto","Severo"
0.27,"SPI ND",0.121212121212121,6,"Chibuto","Severo"
0.28,"SPI ND",-0.0454545454545455,6,"Chibuto","Severo"
0.31,"SPI ND",0,6,"Chibuto","Severo"
0.01,"SPI OND",0.0434782608695652,6,"Chibuto","Severo"
0.03,"SPI OND",0.130434782608696,6,"Chibuto","Severo"
0.05,"SPI OND",0.173913043478261,6,"Chibuto","Severo"
0.09,"SPI OND",0.217391304347826,6,"Chibuto","Severo"
0.1,"SPI OND",0.304347826086957,6,"Chibuto","Severo"
0.12,"SPI OND",0.347826086956522,6,"Chibuto","Severo"
0.13,"SPI OND",0.147826086956522,6,"Chibuto","Severo"
0.14,"SPI OND",0.121739130434783,6,"Chibuto","Severo"
0.16,"SPI OND",0.252173913043478,6,"Chibuto","Severo"
0.18,"SPI OND",0.382608695652174,6,"Chibuto","Severo"
0.2,"SPI OND",0.182608695652174,6,"Chibuto","Severo"
0.21,"SPI OND",0.226086956521739,6,"Chibuto","Severo"
0.25,"SPI OND",0.269565217391304,6,"Chibuto","Severo"
0.26,"SPI OND",0.0695652173913044,6,"Chibuto","Severo"
0.28,"SPI OND",-0.130434782608696,6,"Chibuto","Severo"
0.29,"SPI OND",-0.0434782608695652,6,"Chibuto","Severo"
0.35,"SPI OND",0,6,"Chibuto","Severo"
0.05,"SPI ON",0.0434782608695652,6,"Chibuto","Moderado"
0.09,"SPI ON",0.0869565217391305,6,"Chibuto","Moderado"
0.1,"SPI ON",-0.113043478260869,6,"Chibuto","Moderado"
0.12,"SPI ON",-0.0695652173913043,6,"Chibuto","Moderado"
0.13,"SPI ON",0.0173913043478261,6,"Chibuto","Moderado"
0.15,"SPI ON",0.147826086956522,6,"Chibuto","Moderado"
0.16,"SPI ON",0.191304347826087,6,"Chibuto","Moderado"
0.18,"SPI ON",0.321739130434783,6,"Chibuto","Moderado"
0.2,"SPI ON",0.452173913043478,6,"Chibuto","Moderado"
0.21,"SPI ON",0.339130434782609,6,"Chibuto","Moderado"
0.22,"SPI ON",-0.0173913043478261,6,"Chibuto","Moderado"
0.24,"SPI ON",0.0260869565217391,6,"Chibuto","Moderado"
0.26,"SPI ON",0.0695652173913044,6,"Chibuto","Moderado"
0.29,"SPI ON",0.11304347826087,6,"Chibuto","Moderado"
0.3,"SPI ON",0.156521739130435,6,"Chibuto","Moderado"
0.33,"SPI ON",0.2,6,"Chibuto","Moderado"
0.34,"SPI ON",0,6,"Chibuto","Moderado"
0.05,"SPI ND",-0.121212121212121,6,"Chibuto","Moderado"
0.1,"SPI ND",-0.0757575757575757,6,"Chibuto","Moderado"
0.12,"SPI ND",0.0151515151515151,6,"Chibuto","Moderado"
0.14,"SPI ND",0.106060606060606,6,"Chibuto","Moderado"
0.16,"SPI ND",0.196969696969697,6,"Chibuto","Moderado"
0.17,"SPI ND",0.242424242424242,6,"Chibuto","Moderado"
0.18,"SPI ND",0.121212121212121,6,"Chibuto","Moderado"
0.19,"SPI ND",0.212121212121212,6,"Chibuto","Moderado"
0.2,"SPI ND",0.257575757575758,6,"Chibuto","Moderado"
0.22,"SPI ND",0.181818181818182,6,"Chibuto","Moderado"
0.23,"SPI ND",0.0606060606060606,6,"Chibuto","Moderado"
0.24,"SPI ND",0.106060606060606,6,"Chibuto","Moderado"
0.25,"SPI ND",0.151515151515151,6,"Chibuto","Moderado"
0.26,"SPI ND",0.196969696969697,6,"Chibuto","Moderado"
0.3,"SPI ND",0.242424242424242,6,"Chibuto","Moderado"
0.31,"SPI ND",0.0757575757575757,6,"Chibuto","Moderado"
0.32,"SPI ND",0.121212121212121,6,"Chibuto","Moderado"
0.33,"SPI ND",-0.0454545454545455,6,"Chibuto","Moderado"
0.38,"SPI ND",0,6,"Chibuto","Moderado"
0.04,"SPI OND",0.0434782608695652,6,"Chibuto","Moderado"
0.06,"SPI OND",0.0869565217391305,6,"Chibuto","Moderado"
0.07,"SPI OND",0.130434782608696,6,"Chibuto","Moderado"
0.11,"SPI OND",0.173913043478261,6,"Chibuto","Moderado"
0.12,"SPI OND",0.260869565217391,6,"Chibuto","Moderado"
0.14,"SPI OND",0.147826086956522,6,"Chibuto","Moderado"
0.16,"SPI OND",0.234782608695652,6,"Chibuto","Moderado"
0.17,"SPI OND",0.278260869565217,6,"Chibuto","Moderado"
0.18,"SPI OND",0.165217391304348,6,"Chibuto","Moderado"
0.19,"SPI OND",0.252173913043478,6,"Chibuto","Moderado"
0.2,"SPI OND",0.339130434782609,6,"Chibuto","Moderado"
0.22,"SPI OND",0.426086956521739,6,"Chibuto","Moderado"
0.26,"SPI OND",0.226086956521739,6,"Chibuto","Moderado"
0.29,"SPI OND",-0.173913043478261,6,"Chibuto","Moderado"
0.3,"SPI OND",-0.130434782608696,6,"Chibuto","Moderado"
0.31,"SPI OND",-0.0434782608695652,6,"Chibuto","Moderado"
0.38,"SPI OND",0,6,"Chibuto","Moderado"
0.07,"SPI ON",0.0434782608695652,6,"Chibuto","Leve"
0.16,"SPI ON",-0.0695652173913043,6,"Chibuto","Leve"
0.18,"SPI ON",-0.0260869565217391,6,"Chibuto","Leve"
0.2,"SPI ON",0.104347826086957,6,"Chibuto","Leve"
0.21,"SPI ON",0.234782608695652,6,"Chibuto","Leve"
0.22,"SPI ON",0.365217391304348,6,"Chibuto","Leve"
0.24,"SPI ON",0.252173913043478,6,"Chibuto","Leve"
0.25,"SPI ON",0.295652173913043,6,"Chibuto","Leve"
0.26,"SPI ON",0.339130434782609,6,"Chibuto","Leve"
0.28,"SPI ON",0.426086956521739,6,"Chibuto","Leve"
0.3,"SPI ON",0.469565217391304,6,"Chibuto","Leve"
0.31,"SPI ON",0.269565217391304,6,"Chibuto","Leve"
0.34,"SPI ON",0.11304347826087,6,"Chibuto","Leve"
0.36,"SPI ON",0.156521739130435,6,"Chibuto","Leve"
0.38,"SPI ON",0,6,"Chibuto","Leve"
0.1,"SPI ND",-0.075,6,"Chibuto","Leve"
0.15,"SPI ND",-0.025,6,"Chibuto","Leve"
0.17,"SPI ND",0.075,6,"Chibuto","Leve"
0.18,"SPI ND",0.125,6,"Chibuto","Leve"
0.2,"SPI ND",0.175,6,"Chibuto","Leve"
0.21,"SPI ND",0.375,6,"Chibuto","Leve"
0.22,"SPI ND",0.3,6,"Chibuto","Leve"
0.23,"SPI ND",0.35,6,"Chibuto","Leve"
0.25,"SPI ND",0.45,6,"Chibuto","Leve"
0.26,"SPI ND",0.375,6,"Chibuto","Leve"
0.28,"SPI ND",0.475,6,"Chibuto","Leve"
0.3,"SPI ND",0.4,6,"Chibuto","Leve"
0.31,"SPI ND",0.275,6,"Chibuto","Leve"
0.32,"SPI ND",0.15,6,"Chibuto","Leve"
0.34,"SPI ND",0.025,6,"Chibuto","Leve"
0.35,"SPI ND",-0.1,6,"Chibuto","Leve"
0.36,"SPI ND",-0.05,6,"Chibuto","Leve"
0.42,"SPI ND",0,6,"Chibuto","Leve"
0.07,"SPI OND",0.0454545454545454,6,"Chibuto","Leve"
0.08,"SPI OND",0.0909090909090909,6,"Chibuto","Leve"
0.13,"SPI OND",0.136363636363636,6,"Chibuto","Leve"
0.17,"SPI OND",0.227272727272727,6,"Chibuto","Leve"
0.18,"SPI OND",0.272727272727273,6,"Chibuto","Leve"
0.19,"SPI OND",0.318181818181818,6,"Chibuto","Leve"
0.21,"SPI OND",0.454545454545455,6,"Chibuto","Leve"
0.22,"SPI OND",0.166666666666667,6,"Chibuto","Leve"
0.23,"SPI OND",0.303030303030303,6,"Chibuto","Leve"
0.24,"SPI OND",0.484848484848485,6,"Chibuto","Leve"
0.26,"SPI OND",0.53030303030303,6,"Chibuto","Leve"
0.34,"SPI OND",0.363636363636364,6,"Chibuto","Leve"
0.35,"SPI OND",-0.0454545454545455,6,"Chibuto","Leve"
0.42,"SPI OND",0,6,"Chibuto","Leve"
0.04,"SPI ON",-0.253333333333333,7,"Chibuto","Severo"
0.08,"SPI ON",-0.213333333333333,7,"Chibuto","Severo"
0.09,"SPI ON",-0.133333333333333,7,"Chibuto","Severo"
0.1,"SPI ON",-0.0133333333333334,7,"Chibuto","Severo"
0.11,"SPI ON",0.0266666666666666,7,"Chibuto","Severo"
0.12,"SPI ON",0.0666666666666667,7,"Chibuto","Severo"
0.14,"SPI ON",-0.186666666666667,7,"Chibuto","Severo"
0.17,"SPI ON",-0.146666666666667,7,"Chibuto","Severo"
0.18,"SPI ON",-0.0666666666666667,7,"Chibuto","Severo"
0.19,"SPI ON",-0.36,7,"Chibuto","Severo"
0.2,"SPI ON",-0.28,7,"Chibuto","Severo"
0.21,"SPI ON",-0.2,7,"Chibuto","Severo"
0.22,"SPI ON",-0.16,7,"Chibuto","Severo"
0.23,"SPI ON",-0.12,7,"Chibuto","Severo"
0.24,"SPI ON",-0.08,7,"Chibuto","Severo"
0.26,"SPI ON",-0.04,7,"Chibuto","Severo"
0.34,"SPI ON",0,7,"Chibuto","Severo"
0.04,"SPI ND",0.0909090909090909,7,"Chibuto","Severo"
0.06,"SPI ND",0.136363636363636,7,"Chibuto","Severo"
0.07,"SPI ND",0.181818181818182,7,"Chibuto","Severo"
0.08,"SPI ND",0.227272727272727,7,"Chibuto","Severo"
0.11,"SPI ND",0.318181818181818,7,"Chibuto","Severo"
0.12,"SPI ND",0.5,7,"Chibuto","Severo"
0.13,"SPI ND",0.333333333333333,7,"Chibuto","Severo"
0.14,"SPI ND",0.424242424242424,7,"Chibuto","Severo"
0.16,"SPI ND",0.46969696969697,7,"Chibuto","Severo"
0.17,"SPI ND",0.348484848484848,7,"Chibuto","Severo"
0.18,"SPI ND",0.0606060606060606,7,"Chibuto","Severo"
0.2,"SPI ND",0.106060606060606,7,"Chibuto","Severo"
0.22,"SPI ND",0.151515151515151,7,"Chibuto","Severo"
0.24,"SPI ND",0.0303030303030303,7,"Chibuto","Severo"
0.26,"SPI ND",0.0757575757575757,7,"Chibuto","Severo"
0.28,"SPI ND",0.166666666666667,7,"Chibuto","Severo"
0.36,"SPI ND",0,7,"Chibuto","Severo"
0,"SPI DJ",0.0416666666666666,7,"Chibuto","Severo"
0.03,"SPI DJ",0.0833333333333334,7,"Chibuto","Severo"
0.04,"SPI DJ",0.166666666666667,7,"Chibuto","Severo"
0.07,"SPI DJ",0.208333333333333,7,"Chibuto","Severo"
0.09,"SPI DJ",0.25,7,"Chibuto","Severo"
0.11,"SPI DJ",0.333333333333333,7,"Chibuto","Severo"
0.12,"SPI DJ",0.125,7,"Chibuto","Severo"
0.14,"SPI DJ",0.166666666666667,7,"Chibuto","Severo"
0.15,"SPI DJ",0.208333333333333,7,"Chibuto","Severo"
0.16,"SPI DJ",0.291666666666667,7,"Chibuto","Severo"
0.18,"SPI DJ",0.375,7,"Chibuto","Severo"
0.19,"SPI DJ",0.416666666666667,7,"Chibuto","Severo"
0.21,"SPI DJ",0.541666666666667,7,"Chibuto","Severo"
0.22,"SPI DJ",0.583333333333333,7,"Chibuto","Severo"
0.23,"SPI DJ",0.375,7,"Chibuto","Severo"
0.24,"SPI DJ",0.416666666666667,7,"Chibuto","Severo"
0.26,"SPI DJ",0.166666666666667,7,"Chibuto","Severo"
0.3,"SPI DJ",-0.0416666666666667,7,"Chibuto","Severo"
0.4,"SPI DJ",0,7,"Chibuto","Severo"
0.01,"SPI OND",0.0434782608695652,7,"Chibuto","Severo"
0.05,"SPI OND",0.0869565217391305,7,"Chibuto","Severo"
0.06,"SPI OND",0.130434782608696,7,"Chibuto","Severo"
0.07,"SPI OND",0.173913043478261,7,"Chibuto","Severo"
0.08,"SPI OND",0.260869565217391,7,"Chibuto","Severo"
0.09,"SPI OND",0.391304347826087,7,"Chibuto","Severo"
0.11,"SPI OND",0.434782608695652,7,"Chibuto","Severo"
0.12,"SPI OND",0.478260869565217,7,"Chibuto","Severo"
0.13,"SPI OND",0.521739130434783,7,"Chibuto","Severo"
0.14,"SPI OND",0.565217391304348,7,"Chibuto","Severo"
0.16,"SPI OND",0.695652173913043,7,"Chibuto","Severo"
0.18,"SPI OND",0.739130434782609,7,"Chibuto","Severo"
0.19,"SPI OND",0.582608695652174,7,"Chibuto","Severo"
0.2,"SPI OND",0.382608695652174,7,"Chibuto","Severo"
0.21,"SPI OND",0.513043478260869,7,"Chibuto","Severo"
0.22,"SPI OND",0.31304347826087,7,"Chibuto","Severo"
0.26,"SPI OND",0.356521739130435,7,"Chibuto","Severo"
0.3,"SPI OND",0.4,7,"Chibuto","Severo"
0.31,"SPI OND",0.2,7,"Chibuto","Severo"
0.33,"SPI OND",0,7,"Chibuto","Severo"
0,"SPI NDJ",0.0384615384615384,7,"Chibuto","Severo"
0.03,"SPI NDJ",0.0769230769230769,7,"Chibuto","Severo"
0.04,"SPI NDJ",0.115384615384615,7,"Chibuto","Severo"
0.06,"SPI NDJ",0.192307692307692,7,"Chibuto","Severo"
0.07,"SPI NDJ",0.269230769230769,7,"Chibuto","Severo"
0.09,"SPI NDJ",0.346153846153846,7,"Chibuto","Severo"
0.1,"SPI NDJ",0.384615384615385,7,"Chibuto","Severo"
0.11,"SPI NDJ",0.423076923076923,7,"Chibuto","Severo"
0.12,"SPI NDJ",0.5,7,"Chibuto","Severo"
0.15,"SPI NDJ",0.538461538461538,7,"Chibuto","Severo"
0.16,"SPI NDJ",0.0384615384615384,7,"Chibuto","Severo"
0.17,"SPI NDJ",0.115384615384615,7,"Chibuto","Severo"
0.18,"SPI NDJ",0.192307692307692,7,"Chibuto","Severo"
0.2,"SPI NDJ",0.230769230769231,7,"Chibuto","Severo"
0.22,"SPI NDJ",0.269230769230769,7,"Chibuto","Severo"
0.25,"SPI NDJ",0.346153846153846,7,"Chibuto","Severo"
0.26,"SPI NDJ",0.384615384615385,7,"Chibuto","Severo"
0.27,"SPI NDJ",0.423076923076923,7,"Chibuto","Severo"
0.28,"SPI NDJ",0.461538461538462,7,"Chibuto","Severo"
0.3,"SPI NDJ",0,7,"Chibuto","Severo"
0.06,"SPI ON",-0.113043478260869,7,"Chibuto","Moderado"
0.1,"SPI ON",-0.0695652173913043,7,"Chibuto","Moderado"
0.12,"SPI ON",0.0173913043478261,7,"Chibuto","Moderado"
0.14,"SPI ON",0.104347826086957,7,"Chibuto","Moderado"
0.15,"SPI ON",0.147826086956522,7,"Chibuto","Moderado"
0.16,"SPI ON",0.278260869565217,7,"Chibuto","Moderado"
0.18,"SPI ON",0.0782608695652174,7,"Chibuto","Moderado"
0.2,"SPI ON",0.121739130434783,7,"Chibuto","Moderado"
0.22,"SPI ON",0.208695652173913,7,"Chibuto","Moderado"
0.24,"SPI ON",0.0521739130434783,7,"Chibuto","Moderado"
0.25,"SPI ON",-0.104347826086957,7,"Chibuto","Moderado"
0.26,"SPI ON",-0.0608695652173913,7,"Chibuto","Moderado"
0.28,"SPI ON",0.11304347826087,7,"Chibuto","Moderado"
0.3,"SPI ON",-0.0869565217391304,7,"Chibuto","Moderado"
0.31,"SPI ON",-0.0434782608695652,7,"Chibuto","Moderado"
0.38,"SPI ON",0,7,"Chibuto","Moderado"
0.04,"SPI ND",0.0454545454545454,7,"Chibuto","Moderado"
0.06,"SPI ND",0.0909090909090909,7,"Chibuto","Moderado"
0.09,"SPI ND",0.136363636363636,7,"Chibuto","Moderado"
0.1,"SPI ND",0.181818181818182,7,"Chibuto","Moderado"
0.12,"SPI ND",0.227272727272727,7,"Chibuto","Moderado"
0.14,"SPI ND",0.106060606060606,7,"Chibuto","Moderado"
0.15,"SPI ND",0.151515151515152,7,"Chibuto","Moderado"
0.16,"SPI ND",0.287878787878788,7,"Chibuto","Moderado"
0.18,"SPI ND",0.424242424242424,7,"Chibuto","Moderado"
0.19,"SPI ND",0.303030303030303,7,"Chibuto","Moderado"
0.2,"SPI ND",0.348484848484848,7,"Chibuto","Moderado"
0.21,"SPI ND",0.227272727272727,7,"Chibuto","Moderado"
0.23,"SPI ND",0.272727272727273,7,"Chibuto","Moderado"
0.24,"SPI ND",0.151515151515151,7,"Chibuto","Moderado"
0.28,"SPI ND",-0.0151515151515152,7,"Chibuto","Moderado"
0.32,"SPI ND",0.121212121212121,7,"Chibuto","Moderado"
0.33,"SPI ND",0.166666666666667,7,"Chibuto","Moderado"
0.42,"SPI ND",0,7,"Chibuto","Moderado"
0,"SPI DJ",0.0434782608695652,7,"Chibuto","Moderado"
0.04,"SPI DJ",0.130434782608696,7,"Chibuto","Moderado"
0.06,"SPI DJ",0.173913043478261,7,"Chibuto","Moderado"
0.09,"SPI DJ",0.217391304347826,7,"Chibuto","Moderado"
0.1,"SPI DJ",0.260869565217391,7,"Chibuto","Moderado"
0.14,"SPI DJ",0.304347826086957,7,"Chibuto","Moderado"
0.16,"SPI DJ",0.191304347826087,7,"Chibuto","Moderado"
0.2,"SPI DJ",0.234782608695652,7,"Chibuto","Moderado"
0.21,"SPI DJ",0.408695652173913,7,"Chibuto","Moderado"
0.22,"SPI DJ",0.295652173913043,7,"Chibuto","Moderado"
0.26,"SPI DJ",0.339130434782609,7,"Chibuto","Moderado"
0.27,"SPI DJ",0.382608695652174,7,"Chibuto","Moderado"
0.28,"SPI DJ",0.269565217391304,7,"Chibuto","Moderado"
0.3,"SPI DJ",0.31304347826087,7,"Chibuto","Moderado"
0.31,"SPI DJ",0.11304347826087,7,"Chibuto","Moderado"
0.37,"SPI DJ",-0.0869565217391304,7,"Chibuto","Moderado"
0.38,"SPI DJ",-0.0434782608695652,7,"Chibuto","Moderado"
0.42,"SPI DJ",0,7,"Chibuto","Moderado"
0.01,"SPI OND",0.0434782608695652,7,"Chibuto","Moderado"
0.06,"SPI OND",0.0869565217391305,7,"Chibuto","Moderado"
0.1,"SPI OND",0.217391304347826,7,"Chibuto","Moderado"
0.11,"SPI OND",0.260869565217391,7,"Chibuto","Moderado"
0.12,"SPI OND",0.304347826086957,7,"Chibuto","Moderado"
0.14,"SPI OND",0.434782608695652,7,"Chibuto","Moderado"
0.15,"SPI OND",0.521739130434783,7,"Chibuto","Moderado"
0.18,"SPI OND",0.565217391304348,7,"Chibuto","Moderado"
0.19,"SPI OND",0.652173913043478,7,"Chibuto","Moderado"
0.21,"SPI OND",0.582608695652174,7,"Chibuto","Moderado"
0.22,"SPI OND",0.382608695652174,7,"Chibuto","Moderado"
0.24,"SPI OND",0.182608695652174,7,"Chibuto","Moderado"
0.25,"SPI OND",0.226086956521739,7,"Chibuto","Moderado"
0.26,"SPI OND",0.269565217391304,7,"Chibuto","Moderado"
0.28,"SPI OND",0.31304347826087,7,"Chibuto","Moderado"
0.32,"SPI OND",0.356521739130435,7,"Chibuto","Moderado"
0.34,"SPI OND",0.2,7,"Chibuto","Moderado"
0.36,"SPI OND",0,7,"Chibuto","Moderado"
0,"SPI NDJ",0.0384615384615384,7,"Chibuto","Moderado"
0.04,"SPI NDJ",0.0769230769230769,7,"Chibuto","Moderado"
0.06,"SPI NDJ",0.115384615384615,7,"Chibuto","Moderado"
0.08,"SPI NDJ",0.153846153846154,7,"Chibuto","Moderado"
0.09,"SPI NDJ",0.192307692307692,7,"Chibuto","Moderado"
0.1,"SPI NDJ",0.230769230769231,7,"Chibuto","Moderado"
0.12,"SPI NDJ",0.346153846153846,7,"Chibuto","Moderado"
0.14,"SPI NDJ",0.384615384615385,7,"Chibuto","Moderado"
0.15,"SPI NDJ",0.423076923076923,7,"Chibuto","Moderado"
0.16,"SPI NDJ",0.5,7,"Chibuto","Moderado"
0.19,"SPI NDJ",0.538461538461538,7,"Chibuto","Moderado"
0.21,"SPI NDJ",0.653846153846154,7,"Chibuto","Moderado"
0.22,"SPI NDJ",0.192307692307692,7,"Chibuto","Moderado"
0.26,"SPI NDJ",0.230769230769231,7,"Chibuto","Moderado"
0.27,"SPI NDJ",0.269230769230769,7,"Chibuto","Moderado"
0.28,"SPI NDJ",0.307692307692308,7,"Chibuto","Moderado"
0.29,"SPI NDJ",0.384615384615385,7,"Chibuto","Moderado"
0.3,"SPI NDJ",0.461538461538462,7,"Chibuto","Moderado"
0.34,"SPI NDJ",0.5,7,"Chibuto","Moderado"
0.35,"SPI NDJ",0,7,"Chibuto","Moderado"
0.1,"SPI ON",0.0434782608695652,7,"Chibuto","Leve"
0.12,"SPI ON",0.0869565217391305,7,"Chibuto","Leve"
0.14,"SPI ON",-0.0695652173913043,7,"Chibuto","Leve"
0.16,"SPI ON",0.0608695652173914,7,"Chibuto","Leve"
0.18,"SPI ON",0.191304347826087,7,"Chibuto","Leve"
0.19,"SPI ON",0.234782608695652,7,"Chibuto","Leve"
0.2,"SPI ON",0.278260869565217,7,"Chibuto","Leve"
0.24,"SPI ON",0.321739130434783,7,"Chibuto","Leve"
0.26,"SPI ON",0.365217391304348,7,"Chibuto","Leve"
0.27,"SPI ON",0.208695652173913,7,"Chibuto","Leve"
0.28,"SPI ON",0.252173913043478,7,"Chibuto","Leve"
0.3,"SPI ON",0.182608695652174,7,"Chibuto","Leve"
0.34,"SPI ON",-0.173913043478261,7,"Chibuto","Leve"
0.38,"SPI ON",-0.0434782608695652,7,"Chibuto","Leve"
0.42,"SPI ON",0,7,"Chibuto","Leve"
0.06,"SPI ND",0.05,7,"Chibuto","Leve"
0.11,"SPI ND",0.1,7,"Chibuto","Leve"
0.12,"SPI ND",0.2,7,"Chibuto","Leve"
0.16,"SPI ND",0.125,7,"Chibuto","Leve"
0.17,"SPI ND",0.175,7,"Chibuto","Leve"
0.18,"SPI ND",0.1,7,"Chibuto","Leve"
0.2,"SPI ND",0.25,7,"Chibuto","Leve"
0.21,"SPI ND",0.3,7,"Chibuto","Leve"
0.22,"SPI ND",0.175,7,"Chibuto","Leve"
0.24,"SPI ND",-0.075,7,"Chibuto","Leve"
0.28,"SPI ND",0.025,7,"Chibuto","Leve"
0.29,"SPI ND",-0.05,7,"Chibuto","Leve"
0.32,"SPI ND",0,7,"Chibuto","Leve"
0.34,"SPI ND",-0.075,7,"Chibuto","Leve"
0.37,"SPI ND",-0.025,7,"Chibuto","Leve"
0.38,"SPI ND",0.075,7,"Chibuto","Leve"
0.42,"SPI ND",0.125,7,"Chibuto","Leve"
0.46,"SPI ND",0,7,"Chibuto","Leve"
0,"SPI DJ",0.0454545454545454,7,"Chibuto","Leve"
0.04,"SPI DJ",0.0909090909090909,7,"Chibuto","Leve"
0.08,"SPI DJ",0.136363636363636,7,"Chibuto","Leve"
