"Index","Trigger","Value","Month_of_issue","District","Category"
"SPI ON",0,0.00884942699960178,"05","Chibuto","Severo"
"SPI ON",0.06,0.0182924040792061,"05","Chibuto","Severo"
"SPI ON",0.07,0.0283907193892841,"05","Chibuto","Severo"
"SPI ON",0.08,0.0392150455057924,"05","Chibuto","Severo"
"SPI ON",0.1,0.0769216681013168,"05","Chibuto","Severo"
"SPI ON",0.12,0.0916013053186008,"05","Chibuto","Severo"
"SPI ON",0.13,0.107567578335093,"05","Chibuto","Severo"
"SPI ON",0.14,0.0366964060457329,"05","Chibuto","Severo"
"SPI ON",0.15,0.0714267493176195,"05","Chibuto","Severo"
"SPI ON",0.16,0.141099966258704,"05","Chibuto","Severo"
"SPI ON",0.18,0.171047005032729,"05","Chibuto","Severo"
"SPI ON",0.19,0.205666465728166,"05","Chibuto","Severo"
"SPI ON",0.2,0.351835563168372,"05","Chibuto","Severo"
"SPI ON",0.21,0.422658625844029,"05","Chibuto","Severo"
"SPI ON",0.22,0.186035695599093,"05","Chibuto","Severo"
"SPI ON",0.25,-0.0937426763534099,"05","Chibuto","Severo"
"SPI ON",0.26,-0.0565984341099896,"05","Chibuto","Severo"
"SPI ON",0.27,0,"05","Chibuto","Severo"
"SPI ON",0.02,0.0159741857158831,"05","Chibuto","Moderado"
"SPI ON",0.08,0.0328941958191477,"05","Chibuto","Moderado"
"SPI ON",0.1,0.0699288473977728,"05","Chibuto","Moderado"
"SPI ON",0.11,0.0902510785003881,"05","Chibuto","Moderado"
"SPI ON",0.12,0.11193821010802,"05","Chibuto","Moderado"
"SPI ON",0.16,0.186718117881372,"05","Chibuto","Moderado"
"SPI ON",0.17,0.121073518530975,"05","Chibuto","Moderado"
"SPI ON",0.18,0.149529216607089,"05","Chibuto","Moderado"
"SPI ON",0.19,0.180483402843833,"05","Chibuto","Moderado"
"SPI ON",0.2,0.251330178337478,"05","Chibuto","Moderado"
"SPI ON",0.22,0.507024400549276,"05","Chibuto","Moderado"
"SPI ON",0.26,0.368407202736739,"05","Chibuto","Moderado"
"SPI ON",0.27,0.435466311842264,"05","Chibuto","Moderado"
"SPI ON",0.3,0.422658625844029,"05","Chibuto","Moderado"
"SPI ON",0.31,0.522697574001477,"05","Chibuto","Moderado"
"SPI ON",0.32,0,"05","Chibuto","Moderado"
"SPI ON",0.04,0.0159741857158831,"05","Chibuto","Leve"
"SPI ON",0.09,0.0328941958191477,"05","Chibuto","Leve"
"SPI ON",0.12,0.0508465958204098,"05","Chibuto","Leve"
"SPI ON",0.14,0.0902510785003881,"05","Chibuto","Leve"
"SPI ON",0.17,0.11193821010802,"05","Chibuto","Leve"
"SPI ON",0.18,0.135132526399104,"05","Chibuto","Leve"
"SPI ON",0.19,0.0479990400191996,"05","Chibuto","Leve"
"SPI ON",0.2,0.0705379556440738,"05","Chibuto","Leve"
"SPI ON",0.21,0.121073518530975,"05","Chibuto","Leve"
"SPI ON",0.22,0.149529216607089,"05","Chibuto","Leve"
"SPI ON",0.23,0.214280247952858,"05","Chibuto","Leve"
"SPI ON",0.26,0.251330178337478,"05","Chibuto","Leve"
"SPI ON",0.28,0.292126625656583,"05","Chibuto","Leve"
"SPI ON",0.29,0.337268128161889,"05","Chibuto","Leve"
"SPI ON",0.32,0.57892560430059,"05","Chibuto","Leve"
"SPI ON",0.34,0.661263658723439,"05","Chibuto","Leve"
"SPI ON",0.36,0.603745106362907,"05","Chibuto","Leve"
"SPI ON",0.38,0.204533833304926,"05","Chibuto","Leve"
"SPI ON",0.41,0.291120815138282,"05","Chibuto","Leve"
"SPI ON",0.42,0,"05","Chibuto","Leve"
"SPI ON",0.04,0.0182924040792061,"06","Chibuto","Severo"
"SPI ON",0.06,0.0392150455057924,"06","Chibuto","Severo"
"SPI ON",0.07,-0.0352106476998644,"06","Chibuto","Severo"
"SPI ON",0.1,-0.00398398438278122,"06","Chibuto","Severo"
"SPI ON",0.11,0.00833315972583904,"06","Chibuto","Severo"
"SPI ON",0.12,0.0366964060457329,"06","Chibuto","Severo"
"SPI ON",0.14,0.053138813072148,"06","Chibuto","Severo"
"SPI ON",0.15,0.0918894083943677,"06","Chibuto","Severo"
"SPI ON",0.16,-0.0306739057084139,"06","Chibuto","Severo"
"SPI ON",0.17,0.00709194709407468,"06","Chibuto","Severo"
"SPI ON",0.18,0.09258830609694,"06","Chibuto","Severo"
"SPI ON",0.21,0.134013710633473,"06","Chibuto","Severo"
"SPI ON",0.24,0.253316445570295,"06","Chibuto","Severo"
"SPI ON",0.26,0.34372314662917,"06","Chibuto","Severo"
"SPI ON",0.28,0.471653617583247,"06","Chibuto","Severo"
"SPI ON",0.3,0,"06","Chibuto","Severo"
"SPI ND",0.03,-0.0547935823016729,"06","Chibuto","Severo"
"SPI ND",0.07,-0.0352106476998644,"06","Chibuto","Severo"
"SPI ND",0.09,0.0307686390646334,"06","Chibuto","Severo"
"SPI ND",0.1,0.0555544532846571,"06","Chibuto","Severo"
"SPI ND",0.11,0.0819655334931661,"06","Chibuto","Severo"
"SPI ND",0.12,0.110167157475477,"06","Chibuto","Severo"
"SPI ND",0.13,0.140347799390364,"06","Chibuto","Severo"
"SPI ND",0.15,0.172723347196655,"06","Chibuto","Severo"
"SPI ND",0.16,0.180846254088987,"06","Chibuto","Severo"
"SPI ND",0.17,0.0666648148662537,"06","Chibuto","Severo"
"SPI ND",0.18,0.0128201019198103,"06","Chibuto","Severo"
"SPI ND",0.2,0.151509412522253,"06","Chibuto","Severo"
"SPI ND",0.22,0.20966896496109,"06","Chibuto","Severo"
"SPI ND",0.23,0.351835563168372,"06","Chibuto","Severo"
"SPI ND",0.27,0.15999200039998,"06","Chibuto","Severo"
"SPI ND",0.28,-0.0652138470735286,"06","Chibuto","Severo"
"SPI ND",0.31,0,"06","Chibuto","Severo"
"SPI OND",0.01,0.0159741857158831,"06","Chibuto","Severo"
"SPI OND",0.03,0.0508465958204098,"06","Chibuto","Severo"
"SPI OND",0.05,0.0699288473977728,"06","Chibuto","Severo"
"SPI OND",0.09,0.0902510785003881,"06","Chibuto","Severo"
"SPI OND",0.1,0.135132526399104,"06","Chibuto","Severo"
"SPI OND",0.12,0.159996800063999,"06","Chibuto","Severo"
"SPI OND",0.13,0.0705379556440738,"06","Chibuto","Severo"
"SPI OND",0.14,0.0714267493176195,"06","Chibuto","Severo"
"SPI OND",0.16,0.171592556433242,"06","Chibuto","Severo"
"SPI OND",0.18,0.309848244780113,"06","Chibuto","Severo"
"SPI OND",0.2,0.157888801172888,"06","Chibuto","Severo"
"SPI OND",0.21,0.20966896496109,"06","Chibuto","Severo"
"SPI OND",0.25,0.269553497674014,"06","Chibuto","Severo"
"SPI OND",0.26,0.0754681382953634,"06","Chibuto","Severo"
"SPI OND",0.28,-0.154631204577084,"06","Chibuto","Severo"
"SPI OND",0.29,-0.0632871337257136,"06","Chibuto","Severo"
"SPI OND",0.35,0,"06","Chibuto","Severo"
"SPI ON",0.05,0.0159741857158831,"06","Chibuto","Moderado"
"SPI ON",0.09,0.0328941958191477,"06","Chibuto","Moderado"
"SPI ON",0.1,-0.0440670497110218,"06","Chibuto","Moderado"
"SPI ON",0.12,-0.0279715389591091,"06","Chibuto","Moderado"
"SPI ON",0.13,0.00746254734053469,"06","Chibuto","Moderado"
"SPI ON",0.15,0.0705379556440738,"06","Chibuto","Moderado"
"SPI ON",0.16,0.0948255425529622,"06","Chibuto","Moderado"
"SPI ON",0.18,0.180483402843833,"06","Chibuto","Moderado"
"SPI ON",0.2,0.292126625656583,"06","Chibuto","Moderado"
"SPI ON",0.21,0.258269593722062,"06","Chibuto","Moderado"
"SPI ON",0.22,-0.0161283819200839,"06","Chibuto","Moderado"
"SPI ON",0.24,0.0260858223555498,"06","Chibuto","Moderado"
"SPI ON",0.26,0.0754681382953634,"06","Chibuto","Moderado"
"SPI ON",0.29,0.134013710633473,"06","Chibuto","Moderado"
"SPI ON",0.3,0.204533833304926,"06","Chibuto","Moderado"
"SPI ON",0.33,0.291120815138282,"06","Chibuto","Moderado"
"SPI ON",0.34,0,"06","Chibuto","Moderado"
"SPI ND",0.05,-0.0547935823016729,"06","Chibuto","Moderado"
"SPI ND",0.1,-0.0352106476998644,"06","Chibuto","Moderado"
"SPI ND",0.12,0.00746254734053469,"06","Chibuto","Moderado"
"SPI ND",0.14,0.0555544532846571,"06","Chibuto","Moderado"
"SPI ND",0.16,0.110167157475477,"06","Chibuto","Moderado"
"SPI ND",0.17,0.140347799390364,"06","Chibuto","Moderado"
"SPI ND",0.18,0.0754699181623075,"06","Chibuto","Moderado"
"SPI ND",0.19,0.142853498635239,"06","Chibuto","Moderado"
"SPI ND",0.2,0.180846254088987,"06","Chibuto","Moderado"
"SPI ND",0.22,0.146337001920673,"06","Chibuto","Moderado"
"SPI ND",0.23,0.0540522279652714,"06","Chibuto","Moderado"
"SPI ND",0.24,0.099996428698975,"06","Chibuto","Moderado"
"SPI ND",0.25,0.151509412522253,"06","Chibuto","Moderado"
"SPI ND",0.26,0.20966896496109,"06","Chibuto","Moderado"
"SPI ND",0.3,0.2758501788716,"06","Chibuto","Moderado"
"SPI ND",0.31,0.09258830609694,"06","Chibuto","Moderado"
"SPI ND",0.32,0.15999200039998,"06","Chibuto","Moderado"
"SPI ND",0.33,-0.0652138470735286,"06","Chibuto","Moderado"
"SPI ND",0.38,0,"06","Chibuto","Moderado"
"SPI OND",0.04,0.0159741857158831,"06","Chibuto","Moderado"
"SPI OND",0.06,0.0328941958191477,"06","Chibuto","Moderado"
"SPI OND",0.07,0.0508465958204098,"06","Chibuto","Moderado"
"SPI OND",0.11,0.0699288473977728,"06","Chibuto","Moderado"
"SPI OND",0.12,0.11193821010802,"06","Chibuto","Moderado"
"SPI OND",0.14,0.0705379556440738,"06","Chibuto","Moderado"
"SPI OND",0.16,0.121073518530975,"06","Chibuto","Moderado"
"SPI OND",0.17,0.149529216607089,"06","Chibuto","Moderado"
"SPI OND",0.18,0.101601561455576,"06","Chibuto","Moderado"
"SPI OND",0.19,0.171592556433242,"06","Chibuto","Moderado"
"SPI OND",0.2,0.258269593722062,"06","Chibuto","Moderado"
"SPI OND",0.22,0.368407202736739,"06","Chibuto","Moderado"
"SPI OND",0.26,0.20966896496109,"06","Chibuto","Moderado"
"SPI OND",0.29,-0.188670345738409,"06","Chibuto","Moderado"
"SPI OND",0.3,-0.154631204577084,"06","Chibuto","Moderado"
"SPI OND",0.31,-0.0632871337257136,"06","Chibuto","Moderado"
"SPI OND",0.38,0,"06","Chibuto","Moderado"
"SPI ON",0.07,0.0159741857158831,"06","Chibuto","Leve"
"SPI ON",0.16,-0.0279715389591091,"06","Chibuto","Leve"
"SPI ON",0.18,-0.0108301294200466,"06","Chibuto","Leve"
"SPI ON",0.2,0.0479990400191996,"06","Chibuto","Leve"
"SPI ON",0.21,0.121073518530975,"06","Chibuto","Leve"
"SPI ON",0.22,0.214280247952858,"06","Chibuto","Leve"
"SPI ON",0.24,0.171592556433242,"06","Chibuto","Leve"
"SPI ON",0.25,0.212493359582513,"06","Chibuto","Leve"
"SPI ON",0.26,0.258269593722062,"06","Chibuto","Leve"
"SPI ON",0.28,0.368407202736739,"06","Chibuto","Leve"
"SPI ON",0.3,0.435466311842264,"06","Chibuto","Leve"
"SPI ON",0.31,0.269553497674014,"06","Chibuto","Leve"
"SPI ON",0.34,0.134013710633473,"06","Chibuto","Leve"
"SPI ON",0.36,0.204533833304926,"06","Chibuto","Leve"
"SPI ON",0.38,0,"06","Chibuto","Leve"
"SPI ND",0.1,-0.0447752840432082,"06","Chibuto","Leve"
"SPI ND",0.15,-0.0152668842197668,"06","Chibuto","Leve"
"SPI ND",0.17,0.0479990400191996,"06","Chibuto","Leve"
"SPI ND",0.18,0.0819655334931661,"06","Chibuto","Leve"
"SPI ND",0.2,0.117644587298586,"06","Chibuto","Leve"
"SPI ND",0.21,0.280367281138291,"06","Chibuto","Leve"
"SPI ND",0.22,0.237617880745526,"06","Chibuto","Leve"
"SPI ND",0.23,0.285706997270478,"06","Chibuto","Leve"
"SPI ND",0.25,0.391293714844705,"06","Chibuto","Leve"
"SPI ND",0.26,0.348827068980553,"06","Chibuto","Leve"
"SPI ND",0.28,0.474985156713853,"06","Chibuto","Leve"
"SPI ND",0.3,0.432417823722172,"06","Chibuto","Leve"
"SPI ND",0.31,0.309848244780113,"06","Chibuto","Leve"
"SPI ND",0.32,0.176464100584537,"06","Chibuto","Leve"
"SPI ND",0.34,0.030768047382793,"06","Chibuto","Leve"
"SPI ND",0.35,-0.129027055360671,"06","Chibuto","Leve"
"SPI ND",0.36,-0.0677937375534935,"06","Chibuto","Leve"
"SPI ND",0.42,0,"06","Chibuto","Leve"
"SPI OND",0.07,0.0199996666722221,"06","Chibuto","Leve"
"SPI OND",0.08,0.0410951867262547,"06","Chibuto","Leve"
"SPI OND",0.13,0.063379165859756,"06","Chibuto","Leve"
"SPI OND",0.17,0.11193821010802,"06","Chibuto","Leve"
"SPI OND",0.18,0.13845887579085,"06","Chibuto","Leve"
"SPI OND",0.19,0.166663359853971,"06","Chibuto","Leve"
"SPI OND",0.21,0.263152123856933,"06","Chibuto","Leve"
"SPI OND",0.22,0.107840494105537,"06","Chibuto","Leve"
"SPI OND",0.23,0.222216049554179,"06","Chibuto","Leve"
"SPI OND",0.24,0.432417823722172,"06","Chibuto","Leve"
"SPI OND",0.26,0.499982143494875,"06","Chibuto","Leve"
"SPI OND",0.34,0.363622590053407,"06","Chibuto","Leve"
"SPI OND",0.35,-0.0652138470735286,"06","Chibuto","Leve"
"SPI OND",0.42,0,"06","Chibuto","Leve"
"SPI ON",0.04,-0.0599359631551553,"07","Chibuto","Severo"
"SPI ON",0.08,-0.0522867273410565,"07","Chibuto","Severo"
"SPI ON",0.09,-0.0352106476998644,"07","Chibuto","Severo"
"SPI ON",0.1,-0.00398398438278122,"07","Chibuto","Severo"
"SPI ON",0.11,0.00833315972583904,"07","Chibuto","Severo"
"SPI ON",0.12,0.0218335844195542,"07","Chibuto","Severo"
"SPI ON",0.14,-0.0714267493176195,"07","Chibuto","Severo"
"SPI ON",0.17,-0.0594578524904732,"07","Chibuto","Severo"
"SPI ON",0.18,-0.0306739057084139,"07","Chibuto","Severo"
"SPI ON",0.19,-0.191482571540016,"07","Chibuto","Severo"
"SPI ON",0.2,-0.176463173816226,"07","Chibuto","Severo"
"SPI ON",0.21,-0.154631204577084,"07","Chibuto","Severo"
"SPI ON",0.22,-0.13952677169932,"07","Chibuto","Severo"
"SPI ON",0.23,-0.119992000533298,"07","Chibuto","Severo"
"SPI ON",0.24,-0.0937426763534099,"07","Chibuto","Severo"
"SPI ON",0.26,-0.0565984341099896,"07","Chibuto","Severo"
"SPI ON",0.34,0,"07","Chibuto","Severo"
"SPI ND",0.04,0.0410951867262547,"07","Chibuto","Severo"
"SPI ND",0.06,0.063379165859756,"07","Chibuto","Severo"
"SPI ND",0.07,0.0869549464683611,"07","Chibuto","Severo"
"SPI ND",0.08,0.11193821010802,"07","Chibuto","Severo"
"SPI ND",0.11,0.166663359853971,"07","Chibuto","Severo"
"SPI ND",0.12,0.299993181973137,"07","Chibuto","Severo"
"SPI ND",0.13,0.207542274946346,"07","Chibuto","Severo"
"SPI ND",0.14,0.285706997270478,"07","Chibuto","Severo"
"SPI ND",0.16,0.329778463338741,"07","Chibuto","Severo"
"SPI ND",0.17,0.267434086218424,"07","Chibuto","Severo"
"SPI ND",0.18,0.0540522279652714,"07","Chibuto","Severo"
"SPI ND",0.2,0.099996428698975,"07","Chibuto","Severo"
"SPI ND",0.22,0.151509412522253,"07","Chibuto","Severo"
"SPI ND",0.24,0.03448127235895,"07","Chibuto","Severo"
"SPI ND",0.26,0.09258830609694,"07","Chibuto","Severo"
"SPI ND",0.28,0.239117439269605,"07","Chibuto","Severo"
"SPI ND",0.36,0,"07","Chibuto","Severo"
"SPI DJ",0,0.0122697504639499,"07","Chibuto","Severo"
"SPI DJ",0.03,0.02531605512571,"07","Chibuto","Severo"
"SPI DJ",0.04,0.05405314099424,"07","Chibuto","Severo"
"SPI DJ",0.07,0.0699288473977728,"07","Chibuto","Severo"
"SPI DJ",0.09,0.0869549464683611,"07","Chibuto","Severo"
"SPI DJ",0.11,0.124997558641433,"07","Chibuto","Severo"
"SPI DJ",0.12,0.0508463803732972,"07","Chibuto","Severo"
"SPI DJ",0.14,0.0707948939182761,"07","Chibuto","Severo"
"SPI DJ",0.15,0.0925904492951552,"07","Chibuto","Severo"
"SPI DJ",0.16,0.142853498635239,"07","Chibuto","Severo"
"SPI DJ",0.18,0.20453964376012,"07","Chibuto","Severo"
"SPI DJ",0.19,0.240956597692841,"07","Chibuto","Severo"
"SPI DJ",0.21,0.382338884599831,"07","Chibuto","Severo"
"SPI DJ",0.22,0.444426808459982,"07","Chibuto","Severo"
"SPI DJ",0.23,0.339606622329135,"07","Chibuto","Severo"
"SPI DJ",0.24,0.416644966408,"07","Chibuto","Severo"
"SPI DJ",0.26,0.186035695599093,"07","Chibuto","Severo"
"SPI DJ",0.3,-0.0606014695856375,"07","Chibuto","Severo"
"SPI DJ",0.4,0,"07","Chibuto","Severo"
"SPI OND",0.01,0.0159741857158831,"07","Chibuto","Severo"
"SPI OND",0.05,0.0328941958191477,"07","Chibuto","Severo"
"SPI OND",0.06,0.0508465958204098,"07","Chibuto","Severo"
"SPI OND",0.07,0.0699288473977728,"07","Chibuto","Severo"
"SPI OND",0.08,0.11193821010802,"07","Chibuto","Severo"
"SPI OND",0.09,0.186718117881372,"07","Chibuto","Severo"
"SPI OND",0.11,0.215512596711278,"07","Chibuto","Severo"
"SPI OND",0.12,0.246631241451985,"07","Chibuto","Severo"
"SPI OND",0.13,0.280367281138291,"07","Chibuto","Severo"
"SPI OND",0.14,0.317065437428355,"07","Chibuto","Severo"
"SPI OND",0.16,0.449425577933204,"07","Chibuto","Severo"
"SPI OND",0.18,0.502943699890536,"07","Chibuto","Severo"
"SPI OND",0.19,0.443693917419953,"07","Chibuto","Severo"
"SPI OND",0.2,0.309848244780113,"07","Chibuto","Severo"
"SPI OND",0.21,0.513021172992479,"07","Chibuto","Severo"
"SPI OND",0.22,0.339606622329135,"07","Chibuto","Severo"
"SPI OND",0.26,0.422658625844029,"07","Chibuto","Severo"
"SPI OND",0.3,0.522697574001477,"07","Chibuto","Severo"
"SPI OND",0.31,0.291120815138282,"07","Chibuto","Severo"
"SPI OND",0.33,0,"07","Chibuto","Severo"
"SPI NDJ",0,0.00568173747531995,"07","Chibuto","Severo"
"SPI NDJ",0.03,0.0117645328745166,"07","Chibuto","Severo"
"SPI NDJ",0.04,0.0182924040792061,"07","Chibuto","Severo"
"SPI NDJ",0.06,0.0328941958191477,"07","Chibuto","Severo"
"SPI NDJ",0.07,0.0499991071588007,"07","Chibuto","Severo"
"SPI NDJ",0.09,0.0703111267358059,"07","Chibuto","Severo"
"SPI NDJ",0.1,0.0819655334931661,"07","Chibuto","Severo"
"SPI NDJ",0.11,0.0948255425529622,"07","Chibuto","Severo"
"SPI NDJ",0.12,0.124996995264537,"07","Chibuto","Severo"
"SPI NDJ",0.15,0.142853498635239,"07","Chibuto","Severo"
"SPI NDJ",0.16,0.0108692698567974,"07","Chibuto","Severo"
"SPI NDJ",0.17,0.03749882816162,"07","Chibuto","Severo"
"SPI NDJ",0.18,0.0735267085768906,"07","Chibuto","Severo"
"SPI NDJ",0.2,0.0967702915205032,"07","Chibuto","Severo"
"SPI NDJ",0.22,0.124994419891969,"07","Chibuto","Severo"
"SPI NDJ",0.25,0.204533833304926,"07","Chibuto","Severo"
"SPI NDJ",0.26,0.263140582856391,"07","Chibuto","Severo"
"SPI NDJ",0.27,0.34372314662917,"07","Chibuto","Severo"
"SPI NDJ",0.28,0.461494087107009,"07","Chibuto","Severo"
"SPI NDJ",0.3,0,"07","Chibuto","Severo"
"SPI ON",0.06,-0.0440670497110218,"07","Chibuto","Moderado"
"SPI ON",0.1,-0.0279715389591091,"07","Chibuto","Moderado"
"SPI ON",0.12,0.00746254734053469,"07","Chibuto","Moderado"
"SPI ON",0.14,0.0479990400191996,"07","Chibuto","Moderado"
"SPI ON",0.15,0.0705379556440738,"07","Chibuto","Moderado"
"SPI ON",0.16,0.149529216607089,"07","Chibuto","Moderado"
"SPI ON",0.18,0.0439013682593107,"07","Chibuto","Moderado"
"SPI ON",0.2,0.0714267493176195,"07","Chibuto","Moderado"
"SPI ON",0.22,0.134827673379961,"07","Chibuto","Moderado"
"SPI ON",0.24,0.03749882816162,"07","Chibuto","Moderado"
"SPI ON",0.25,-0.0845040667582127,"07","Chibuto","Moderado"
"SPI ON",0.26,-0.0526296003909627,"07","Chibuto","Moderado"
"SPI ON",0.28,0.134013710633473,"07","Chibuto","Moderado"
"SPI ON",0.3,-0.113629907391625,"07","Chibuto","Moderado"
"SPI ON",0.31,-0.0632871337257136,"07","Chibuto","Moderado"
"SPI ON",0.38,0,"07","Chibuto","Moderado"
"SPI ND",0.04,0.0199996666722221,"07","Chibuto","Moderado"
"SPI ND",0.06,0.0410951867262547,"07","Chibuto","Moderado"
"SPI ND",0.09,0.063379165859756,"07","Chibuto","Moderado"
"SPI ND",0.1,0.0869549464683611,"07","Chibuto","Moderado"
"SPI ND",0.12,0.11193821010802,"07","Chibuto","Moderado"
"SPI ND",0.14,0.0555544532846571,"07","Chibuto","Moderado"
"SPI ND",0.15,0.0819655334931661,"07","Chibuto","Moderado"
"SPI ND",0.16,0.172723347196655,"07","Chibuto","Moderado"
"SPI ND",0.18,0.285706997270478,"07","Chibuto","Moderado"
"SPI ND",0.19,0.222216049554179,"07","Chibuto","Moderado"
"SPI ND",0.2,0.267434086218424,"07","Chibuto","Moderado"
"SPI ND",0.21,0.192301528797154,"07","Chibuto","Moderado"
"SPI ND",0.23,0.243235025843722,"07","Chibuto","Moderado"
"SPI ND",0.24,0.151509412522253,"07","Chibuto","Moderado"
"SPI ND",0.28,-0.0161283819200839,"07","Chibuto","Moderado"
"SPI ND",0.32,0.15999200039998,"07","Chibuto","Moderado"
"SPI ND",0.33,0.239117439269605,"07","Chibuto","Moderado"
"SPI ND",0.42,0,"07","Chibuto","Moderado"
"SPI DJ",0,0.0159741857158831,"07","Chibuto","Moderado"
"SPI DJ",0.04,0.0508465958204098,"07","Chibuto","Moderado"
"SPI DJ",0.06,0.0699288473977728,"07","Chibuto","Moderado"
"SPI DJ",0.09,0.0902510785003881,"07","Chibuto","Moderado"
"SPI DJ",0.1,0.11193821010802,"07","Chibuto","Moderado"
"SPI DJ",0.14,0.135132526399104,"07","Chibuto","Moderado"
"SPI DJ",0.16,0.0948255425529622,"07","Chibuto","Moderado"
"SPI DJ",0.2,0.121073518530975,"07","Chibuto","Moderado"
"SPI DJ",0.21,0.251330178337478,"07","Chibuto","Moderado"
"SPI DJ",0.22,0.212493359582513,"07","Chibuto","Moderado"
"SPI DJ",0.26,0.258269593722062,"07","Chibuto","Moderado"
"SPI DJ",0.27,0.309848244780113,"07","Chibuto","Moderado"
"SPI DJ",0.28,0.269553497674014,"07","Chibuto","Moderado"
"SPI DJ",0.3,0.339606622329135,"07","Chibuto","Moderado"
"SPI DJ",0.31,0.134013710633473,"07","Chibuto","Moderado"
"SPI DJ",0.37,-0.113629907391625,"07","Chibuto","Moderado"
"SPI DJ",0.38,-0.0632871337257136,"07","Chibuto","Moderado"
"SPI DJ",0.42,0,"07","Chibuto","Moderado"
"SPI OND",0.01,0.0159741857158831,"07","Chibuto","Moderado"
"SPI OND",0.06,0.0328941958191477,"07","Chibuto","Moderado"
"SPI OND",0.1,0.0902510785003881,"07","Chibuto","Moderado"
"SPI OND",0.11,0.11193821010802,"07","Chibuto","Moderado"
"SPI OND",0.12,0.135132526399104,"07","Chibuto","Moderado"
"SPI OND",0.14,0.215512596711278,"07","Chibuto","Moderado"
"SPI OND",0.15,0.280367281138291,"07","Chibuto","Moderado"
"SPI OND",0.18,0.317065437428355,"07","Chibuto","Moderado"
"SPI OND",0.19,0.401058795219379,"07","Chibuto","Moderado"
"SPI OND",0.21,0.443693917419953,"07","Chibuto","Moderado"
"SPI OND",0.22,0.309848244780113,"07","Chibuto","Moderado"
"SPI OND",0.24,0.157888801172888,"07","Chibuto","Moderado"
"SPI OND",0.25,0.20966896496109,"07","Chibuto","Moderado"
"SPI OND",0.26,0.269553497674014,"07","Chibuto","Moderado"
"SPI OND",0.28,0.339606622329135,"07","Chibuto","Moderado"
"SPI OND",0.32,0.422658625844029,"07","Chibuto","Moderado"
"SPI OND",0.34,0.291120815138282,"07","Chibuto","Moderado"
"SPI OND",0.36,0,"07","Chibuto","Moderado"
"SPI NDJ",0,0.00568173747531995,"07","Chibuto","Moderado"
"SPI NDJ",0.04,0.0117645328745166,"07","Chibuto","Moderado"
"SPI NDJ",0.06,0.0182924040792061,"07","Chibuto","Moderado"
"SPI NDJ",0.08,0.02531605512571,"07","Chibuto","Moderado"
"SPI NDJ",0.09,0.0328941958191477,"07","Chibuto","Moderado"
"SPI NDJ",0.1,0.0410951867262547,"07","Chibuto","Moderado"
"SPI NDJ",0.12,0.0703111267358059,"07","Chibuto","Moderado"
"SPI NDJ",0.14,0.0819655334931661,"07","Chibuto","Moderado"
"SPI NDJ",0.15,0.0948255425529622,"07","Chibuto","Moderado"
"SPI NDJ",0.16,0.124996995264537,"07","Chibuto","Moderado"
"SPI NDJ",0.19,0.142853498635239,"07","Chibuto","Moderado"
"SPI NDJ",0.21,0.212493359582513,"07","Chibuto","Moderado"
"SPI NDJ",0.22,0.0735267085768906,"07","Chibuto","Moderado"
"SPI NDJ",0.26,0.0967702915205032,"07","Chibuto","Moderado"
"SPI NDJ",0.27,0.124994419891969,"07","Chibuto","Moderado"
"SPI NDJ",0.28,0.15999200039998,"07","Chibuto","Moderado"
"SPI NDJ",0.29,0.263140582856391,"07","Chibuto","Moderado"
"SPI NDJ",0.3,0.461494087107009,"07","Chibuto","Moderado"
"SPI NDJ",0.34,0.649918760154981,"07","Chibuto","Moderado"
"SPI NDJ",0.35,0,"07","Chibuto","Moderado"
"SPI ON",0.1,0.0159741857158831,"07","Chibuto","Leve"
"SPI ON",0.12,0.0328941958191477,"07","Chibuto","Leve"
"SPI ON",0.14,-0.0279715389591091,"07","Chibuto","Leve"
"SPI ON",0.16,0.0270265052798209,"07","Chibuto","Leve"
"SPI ON",0.18,0.0948255425529622,"07","Chibuto","Leve"
"SPI ON",0.19,0.121073518530975,"07","Chibuto","Leve"
"SPI ON",0.2,0.149529216607089,"07","Chibuto","Leve"
"SPI ON",0.24,0.180483402843833,"07","Chibuto","Leve"
"SPI ON",0.26,0.214280247952858,"07","Chibuto","Leve"
"SPI ON",0.27,0.134827673379961,"07","Chibuto","Leve"
"SPI ON",0.28,0.171592556433242,"07","Chibuto","Leve"
"SPI ON",0.3,0.157888801172888,"07","Chibuto","Leve"
"SPI ON",0.34,-0.188670345738409,"07","Chibuto","Leve"
"SPI ON",0.38,-0.0632871337257136,"07","Chibuto","Leve"
"SPI ON",0.42,0,"07","Chibuto","Leve"
"SPI ND",0.06,0.0291965475082571,"07","Chibuto","Leve"
"SPI ND",0.11,0.0597003787242775,"07","Chibuto","Leve"
"SPI ND",0.12,0.124997558641433,"07","Chibuto","Leve"
"SPI ND",0.16,0.0819655334931661,"07","Chibuto","Leve"
"SPI ND",0.17,0.117644587298586,"07","Chibuto","Leve"
"SPI ND",0.18,0.0707948939182761,"07","Chibuto","Leve"
"SPI ND",0.2,0.192303069637749,"07","Chibuto","Leve"
"SPI ND",0.21,0.237617880745526,"07","Chibuto","Leve"
"SPI ND",0.22,0.142853498635239,"07","Chibuto","Leve"
"SPI ND",0.24,-0.0652156191407842,"07","Chibuto","Leve"
"SPI ND",0.28,0.0232551379320369,"07","Chibuto","Leve"
